Date,SSO,SPY,SSO Return,SPY Return
6/22/2006,7.414891,91.5933,,
6/23/2006,7.413843,91.578598,-0.000141337,-0.000160514
6/26/2006,7.456819,91.983337,0.005796724,0.004419581
6/27/2006,7.324748,91.188545,-0.01771144,-0.008640608
6/28/2006,7.389735,91.806686,0.008872251,0.006778713
6/29/2006,7.703146,93.66127,0.04241167,0.020200969
6/30/2006,7.698951,93.668602,-0.000544583,7.82821E-05
7/3/2006,7.803769,94.051331,0.013614582,0.00408599
7/5/2006,7.7,93.514091,-0.013297293,-0.0057122
7/6/2006,7.724107,93.786369,0.003130779,0.002911625
7/7/2006,7.635008,93.175529,-0.011535185,-0.0065131
7/10/2006,7.648641,93.35218,0.001785591,0.001895895
7/11/2006,7.713625,93.76429,0.00849615,0.004414573
7/12/2006,7.561638,92.763435,-0.019703706,-0.01067416
7/13/2006,7.333132,91.254799,-0.030219114,-0.016263261
7/14/2006,7.267096,90.901527,-0.009005156,-0.00387127
7/17/2006,7.259758,90.769058,-0.001009757,-0.00145728
7/18/2006,7.271291,91.232697,0.00158862,0.005107897
7/19/2006,7.520762,92.498497,0.034309038,0.013874412
7/20/2006,7.432712,91.865585,-0.01170759,-0.006842403
7/21/2006,7.315312,91.217987,-0.015795042,-0.007049408
7/24/2006,7.546964,92.881172,0.031666729,0.018233082
7/25/2006,7.642349,93.212349,0.012638857,0.003565599
7/26/2006,7.657025,93.337448,0.001920352,0.001342086
7/27/2006,7.58365,93.24913,-0.009582703,-0.000946223
7/28/2006,7.756602,94.1838,0.022805905,0.010023364
7/31/2006,7.73564,94.088097,-0.002702472,-0.00101613
8/1/2006,7.66646,93.624466,-0.008943022,-0.004927626
8/2/2006,7.725157,94.257339,0.007656337,0.006759697
8/3/2006,7.763938,94.507568,0.005020092,0.002654743
8/4/2006,7.76184,94.34565,-0.000270224,-0.001713281
8/7/2006,7.718866,94.124901,-0.005536574,-0.00233979
8/8/2006,7.655974,93.76429,-0.008147829,-0.003831197
8/9/2006,7.597279,93.447845,-0.007666562,-0.003374899
8/10/2006,7.664361,93.734863,0.00882974,0.003071424
8/11/2006,7.608807,93.469917,-0.007248354,-0.002826547
8/14/2006,7.635008,93.543526,0.00344351,0.000787515
8/15/2006,7.822634,94.662117,0.024574434,0.011957973
8/16/2006,7.953659,95.449547,0.016749473,0.008318322
8/17/2006,7.986153,95.692406,0.004085415,0.00254437
8/18/2006,8.018651,96.178131,0.004069293,0.005075899
8/21/2006,7.980911,95.766006,-0.004706527,-0.004285018
8/22/2006,7.994539,95.758644,0.001707574,-7.68749E-05
8/23/2006,7.922215,95.493706,-0.009046675,-0.002766727
8/24/2006,7.951564,95.412735,0.003704646,-0.00084792
8/25/2006,7.966238,95.53051,0.001845423,0.001234374
8/28/2006,8.034369,95.986801,0.008552469,0.00477639
8/29/2006,8.072106,96.097176,0.004696946,0.001149898
8/30/2006,8.071057,96.156059,-0.000129954,0.000612744
8/31/2006,8.064771,96.141312,-0.000778832,-0.000153365
9/1/2006,8.146529,96.715324,0.010137672,0.005970503
9/5/2006,8.1612,96.89933,0.00180089,0.001902553
9/6/2006,8.018651,96.045662,-0.017466672,-0.008809844
9/7/2006,7.93794,95.604141,-0.010065409,-0.004596991
9/8/2006,7.994539,95.876404,0.007130187,0.002847816
9/11/2006,7.992445,95.972076,-0.000261929,0.000997868
9/12/2006,8.148625,96.914047,0.019540954,0.009815053
9/13/2006,8.228286,97.304092,0.009776005,0.004024649
9/14/2006,8.188454,97.311424,-0.004840862,7.53514E-05
9/15/2006,8.258684,97.539841,0.008576711,0.002347278
9/18/2006,8.257635,97.672913,-0.000127018,0.001364284
9/19/2006,8.20418,97.428978,-0.006473403,-0.002497468
9/20/2006,8.303759,97.946388,0.012137593,0.005310638
9/21/2006,8.213609,97.473282,-0.010856529,-0.004830255
9/22/2006,8.168536,97.17765,-0.0054876,-0.003032954
9/25/2006,8.320525,97.924194,0.018606639,0.00768226
9/26/2006,8.42954,98.737305,0.013101938,0.008303474
9/27/2006,8.450504,98.855568,0.002486968,0.001197754
9/28/2006,8.477755,98.818581,0.003224778,-0.000374152
9/29/2006,8.443165,98.737305,-0.00408009,-0.000822477
10/2/2006,8.372933,98.367714,-0.008318208,-0.003743175
10/3/2006,8.403336,98.574692,0.003631105,0.002104125
10/4/2006,8.600394,99.727737,0.023449973,0.011697171
10/5/2006,8.641273,99.919945,0.004753154,0.001927327
10/6/2006,8.616115,99.794319,-0.002911377,-0.001257267
10/9/2006,8.624504,99.853432,0.000973641,0.000592348
10/10/2006,8.650709,99.986473,0.003038436,0.001332363
10/11/2006,8.616115,99.868172,-0.003998979,-0.00118317
10/12/2006,8.770204,100.733017,0.017883814,0.008659866
10/13/2006,8.811078,100.99176,0.004660553,0.002568602
10/16/2006,8.838334,101.14698,0.003093379,0.001536957
10/17/2006,8.767055,100.829109,-0.008064755,-0.003142664
10/18/2006,8.792211,100.962158,0.002869379,0.001319549
10/19/2006,8.807936,101.124779,0.001788515,0.001610712
10/20/2006,8.82051,101.14698,0.001427576,0.000219541
10/23/2006,8.902272,101.612625,0.009269532,0.004603647
10/24/2006,8.942102,101.915688,0.004474139,0.002982533
10/25/2006,8.992418,102.263107,0.005626865,0.003408886
10/26/2006,9.069983,102.580925,0.0086256,0.003107846
10/27/2006,8.950487,101.937889,-0.013174887,-0.006268573
10/30/2006,8.938959,101.863937,-0.001287975,-0.000725461
10/31/2006,8.909611,101.849174,-0.003283156,-0.000144929
11/1/2006,8.803744,101.161758,-0.011882337,-0.006749353
11/2/2006,8.796406,101.102631,-0.000833509,-0.00058448
11/3/2006,8.741899,100.925171,-0.006196508,-0.001755246
11/6/2006,8.954681,102.063484,0.024340478,0.011278782
11/7/2006,9.00185,102.455276,0.005267524,0.003838709
11/8/2006,9.060553,102.677017,0.006521215,0.002164271
11/9/2006,8.956775,102.137398,-0.011453826,-0.005255499
11/10/2006,8.972499,102.181808,0.001755543,0.000434806
11/13/2006,9.009187,102.433105,0.004088939,0.002459313
11/14/2006,9.137067,103.201859,0.0141944,0.007504937
11/15/2006,9.202054,103.497513,0.007112457,0.002864813
11/16/2006,9.241887,103.763603,0.004328707,0.00257098
11/17/2006,9.239786,103.79319,-0.000227335,0.000285139
11/20/2006,9.234549,103.852287,-0.000566788,0.000569373
11/21/2006,9.26285,103.955757,0.003064687,0.000996319
11/22/2006,9.302681,104.16275,0.00430008,0.001991164
11/24/2006,9.229306,103.741425,-0.007887511,-0.004044872
11/27/2006,8.982982,102.314827,-0.026689331,-0.013751479
11/28/2006,9.038539,102.758331,0.006184695,0.004334699
11/29/2006,9.201006,103.830139,0.017974918,0.010430376
11/30/2006,9.208344,103.874451,0.000797521,0.000426774
12/1/2006,9.166417,103.645325,-0.004553153,-0.002205797
12/4/2006,9.313167,104.436241,0.016009527,0.007630986
12/5/2006,9.388631,104.88707,0.008102936,0.004316787
12/6/2006,9.361381,104.798378,-0.002902447,-0.000845595
12/7/2006,9.295344,104.340149,-0.007054194,-0.004372482
12/8/2006,9.314212,104.532303,0.002029833,0.001841611
12/11/2006,9.362428,104.835365,0.005176605,0.002899219
12/12/2006,9.345655,104.754082,-0.001791522,-0.00077534
12/13/2006,9.391779,104.864929,0.004935342,0.001058164
12/14/2006,9.517558,105.788895,0.013392457,0.008811011
12/15/2006,9.557392,105.798561,0.004185317,9.13706E-05
12/18/2006,9.496596,105.508667,-0.00636115,-0.002740056
12/19/2006,9.547956,105.709373,0.005408254,0.00190227
12/20/2006,9.511538,105.649925,-0.00381422,-0.000562372
12/21/2006,9.454659,105.263428,-0.00598,-0.00365828
12/22/2006,9.320122,104.616745,-0.014229704,-0.006143473
12/26/2006,9.443721,105.233643,0.013261522,0.005896742
12/27/2006,9.576065,105.924896,0.014013968,0.006568745
12/28/2006,9.537785,105.701927,-0.003997467,-0.002104973
12/29/2006,9.439343,105.263428,-0.010321264,-0.004148448
1/3/2007,9.378092,105.077568,-0.006488905,-0.001765665
1/4/2007,9.426218,105.300598,0.005131747,0.002122527
1/5/2007,9.277466,104.46064,-0.015780666,-0.007976764
1/8/2007,9.355125,104.943787,0.008370712,0.004625158
1/9/2007,9.331061,104.854576,-0.00257228,-0.000850084
1/10/2007,9.373715,105.203934,0.004571184,0.003331834
1/11/2007,9.486377,105.664764,0.012018927,0.00438035
1/12/2007,9.597946,106.467545,0.01176097,0.007597433
1/16/2007,9.583725,106.259422,-0.001481671,-0.001954802
1/17/2007,9.579347,106.304047,-0.000456816,0.000419963
1/18/2007,9.499496,105.94725,-0.008335746,-0.003356382
1/19/2007,9.556378,106.155357,0.005987897,0.001964251
1/22/2007,9.453565,105.828308,-0.010758574,-0.003080853
1/23/2007,9.520286,106.14045,0.007057761,0.002949513
1/24/2007,9.66904,106.995209,0.015624951,0.008053094
1/25/2007,9.474345,105.739075,-0.020135918,-0.011740096
1/26/2007,9.450284,105.642464,-0.002539595,-0.000913674
1/29/2007,9.421844,105.583008,-0.003009433,-0.000562804
1/30/2007,9.521379,106.133049,0.01056428,0.00520956
1/31/2007,9.639506,106.846565,0.012406501,0.006722845
2/1/2007,9.752171,107.485779,0.01168784,0.005982541
2/2/2007,9.784977,107.634453,0.003363969,0.001383197
2/5/2007,9.771852,107.664177,-0.001341342,0.000276157
2/6/2007,9.771852,107.693924,0,0.000276294
2/7/2007,9.805763,107.931755,0.003470274,0.002208398
2/8/2007,9.786073,107.790565,-0.002008003,-0.001308141
2/9/2007,9.670135,106.987801,-0.011847245,-0.007447442
2/12/2007,9.589194,106.623611,-0.008370204,-0.003404033
2/13/2007,9.736852,107.522995,0.015398374,0.00843513
2/14/2007,9.884516,108.229088,0.015165476,0.006566902
2/15/2007,9.882326,108.370293,-0.000221559,0.001304686
2/16/2007,9.880136,108.318275,-0.000221608,-0.000480002
2/20/2007,9.927171,108.548721,0.004760562,0.00212749
2/21/2007,9.908574,108.504082,-0.001873343,-0.000411235
2/22/2007,9.891079,108.422302,-0.001765643,-0.000753704
2/23/2007,9.837482,107.998695,-0.005418721,-0.00390701
2/26/2007,9.812322,107.902031,-0.002557565,-0.000895048
2/27/2007,9.024799,103.687614,-0.080258577,-0.03905781
2/28/2007,9.198715,104.750473,0.0192709,0.010250588
3/1/2007,9.17465,104.438385,-0.002616126,-0.002979347
3/2/2007,8.914328,103.070702,-0.028374052,-0.013095597
3/5/2007,8.738231,102.089592,-0.019754377,-0.009518806
3/6/2007,9.040114,103.836281,0.034547382,0.017109374
3/7/2007,9.005112,103.732239,-0.003871854,-0.001001981
3/8/2007,9.111208,104.609283,0.011781752,0.008454884
3/9/2007,9.149495,104.639046,0.004202187,0.000284516
3/12/2007,9.198715,104.795166,0.005379532,0.001491986
3/13/2007,8.823543,102.75856,-0.040785262,-0.01943416
3/14/2007,8.956985,103.524132,0.015123403,0.007450202
3/15/2007,8.998548,103.665329,0.004640289,0.001363904
3/16/2007,8.921985,103.375084,-0.008508373,-0.002799827
3/19/2007,9.14074,104.621223,0.024518647,0.012054539
3/20/2007,9.246839,105.195862,0.011607266,0.005492566
3/21/2007,9.552003,106.927094,0.03300198,0.016457225
3/22/2007,9.547627,106.845039,-0.000458124,-0.000767392
3/23/2007,9.549819,107.001732,0.000229586,0.001466544
3/26/2007,9.569502,106.85994,0.002061086,-0.001325137
3/27/2007,9.474071,106.606232,-0.00997241,-0.002374211
3/28/2007,9.334762,105.830185,-0.014704239,-0.007279565
3/29/2007,9.378642,105.942078,0.004700709,0.001057288
3/30/2007,9.373156,105.964493,-0.000584946,0.000211578
4/2/2007,9.395098,106.083855,0.00234094,0.001126434
4/3/2007,9.580472,107.225624,0.019730928,0.010762891
4/4/2007,9.592538,107.345024,0.001259437,0.00111354
4/5/2007,9.653967,107.636017,0.006403832,0.00271082
4/9/2007,9.681389,107.785271,0.00284049,0.001386655
4/10/2007,9.691262,107.912094,0.001019792,0.001176626
4/11/2007,9.582669,107.47184,-0.011205249,-0.004079747
4/12/2007,9.707717,107.949463,0.013049392,0.004444169
4/13/2007,9.777917,108.441963,0.00723136,0.00456232
4/16/2007,9.9622,109.471756,0.018846857,0.009496259
4/17/2007,10.009369,109.762794,0.004734798,0.002658567
4/18/2007,10.015951,109.897133,0.000657584,0.001223903
4/19/2007,10.022527,109.867271,0.000656553,-0.000271727
4/20/2007,10.192553,110.904533,0.016964384,0.009441046
4/23/2007,10.142095,110.486633,-0.004950477,-0.003768106
4/24/2007,10.146484,110.531342,0.000432751,0.000404655
4/25/2007,10.321991,111.546265,0.017297322,0.009182219
4/26/2007,10.354894,111.673119,0.00318766,0.001137232
4/27/2007,10.319796,111.583549,-0.003389508,-0.000802073
4/30/2007,10.176099,110.658279,-0.013924403,-0.008292172
5/1/2007,10.201329,110.941788,0.002479339,0.002562022
5/2/2007,10.325281,111.591049,0.012150574,0.005852267
5/3/2007,10.418516,112.195465,0.009029778,0.005416348
5/4/2007,10.492012,112.620819,0.007054364,0.003791187
5/7/2007,10.498593,112.643257,0.000627239,0.000199235
5/8/2007,10.486526,112.493935,-0.001149392,-0.001325619
5/9/2007,10.555632,112.799988,0.00658998,0.002720618
5/10/2007,10.316504,111.620872,-0.022654068,-0.010453157
5/11/2007,10.477752,112.576065,0.015630101,0.008557477
5/14/2007,10.439359,112.329796,-0.00366424,-0.002187579
5/15/2007,10.410838,112.359657,-0.002732064,0.000265833
5/16/2007,10.57757,113.128296,0.016015233,0.006840881
5/17/2007,10.551244,112.904373,-0.002488851,-0.001979372
5/18/2007,10.710297,113.889412,0.015074336,0.008724542
5/21/2007,10.694942,113.829742,-0.001433667,-0.000523929
5/22/2007,10.713587,113.740143,0.001743347,-0.000787132
5/23/2007,10.701521,113.755112,-0.001126233,0.000131607
5/24/2007,10.475558,112.725334,-0.021115036,-0.009052587
5/25/2007,10.557825,113.195435,0.007853233,0.004170323
5/29/2007,10.638996,113.605835,0.007688231,0.003625588
5/30/2007,10.814504,114.531189,0.016496669,0.008145303
5/31/2007,10.803536,114.411781,-0.001014194,-0.001042581
6/1/2007,10.887999,114.978905,0.007818088,0.004956867
6/4/2007,10.889094,114.993843,0.000100569,0.000129919
6/5/2007,10.80244,114.538643,-0.007957871,-0.003958473
6/6/2007,10.562211,113.307388,-0.022238402,-0.010749691
6/7/2007,10.204622,111.262703,-0.033855506,-0.018045469
6/8/2007,10.431676,112.710373,0.022250114,0.013011278
6/11/2007,10.492012,112.904373,0.005783922,0.001721226
6/12/2007,10.234236,111.673119,-0.024568786,-0.010905282
6/13/2007,10.552343,113.344696,0.031082633,0.014968481
6/14/2007,10.667515,114.068512,0.010914353,0.006385972
6/15/2007,10.787077,114.71756,0.011208046,0.005689984
6/18/2007,10.760756,114.582634,-0.002440049,-0.001176158
6/19/2007,10.807924,114.867439,0.004383335,0.002485586
6/20/2007,10.510661,113.271049,-0.027504172,-0.013897672
6/21/2007,10.636805,113.90062,0.012001529,0.005558093
6/22/2007,10.440457,112.828934,-0.018459302,-0.009408957
6/25/2007,10.335153,112.289322,-0.010086149,-0.004782568
6/26/2007,10.148465,111.135178,-0.0180634,-0.010278306
6/27/2007,10.431192,112.716507,0.02785909,0.014228879
6/28/2007,10.408091,112.701492,-0.002214608,-0.00013321
6/29/2007,10.395987,112.73896,-0.001162941,0.000332453
7/2/2007,10.601709,113.758247,0.019788597,0.009041125
7/3/2007,10.655614,114.170418,0.005084558,0.003623219
7/5/2007,10.630312,114.050537,-0.002374523,-0.001050018
7/6/2007,10.742522,114.650055,0.010555664,0.0052566
7/9/2007,10.745821,114.740044,0.000307097,0.000784901
7/10/2007,10.41909,113.106216,-0.030405401,-0.014239388
7/11/2007,10.596205,113.908165,0.016999085,0.007090229
7/12/2007,10.952642,115.706802,0.033638175,0.015790238
7/13/2007,11.018647,116.051552,0.0060264,0.002979514
7/16/2007,10.999945,116.036575,-0.001697305,-0.000129055
7/17/2007,10.979047,115.976639,-0.001899828,-0.000516527
7/18/2007,10.94824,115.766777,-0.002805981,-0.00180952
7/19/2007,11.015347,116.216423,0.006129478,0.003884068
7/20/2007,10.779924,115.039787,-0.021372273,-0.010124524
7/23/2007,10.860231,115.392067,0.007449681,0.003062245
7/24/2007,10.498297,113.391029,-0.033326547,-0.017341209
7/25/2007,10.528001,113.623367,0.002829411,0.002048998
7/26/2007,10.027452,110.932816,-0.047544543,-0.023679557
7/27/2007,9.663318,108.751961,-0.036313712,-0.019659241
7/30/2007,9.922944,110.453217,0.026867169,0.015643451
7/31/2007,9.664418,109.209106,-0.026053357,-0.011263692
8/1/2007,9.794226,109.741219,0.013431538,0.004872423
8/2/2007,9.930639,110.618042,0.0139279,0.007989915
8/3/2007,9.37289,107.770172,-0.056164462,-0.025745077
8/6/2007,9.741428,109.576378,0.03931957,0.016759795
8/7/2007,9.922944,110.745506,0.018633408,0.010669526
8/8/2007,10.20347,112.289322,0.028270441,0.013940214
8/9/2007,9.619316,108.9618,-0.057250524,-0.029633468
8/10/2007,9.482901,108.452209,-0.014181362,-0.004676786
8/13/2007,9.577509,108.841881,0.009976694,0.00359303
8/14/2007,9.259583,107.178101,-0.033195061,-0.015286211
8/15/2007,9.029658,105.701714,-0.024831032,-0.013775081
8/16/2007,9.125365,106.496124,0.010599183,0.007515583
8/17/2007,9.501601,108.452209,0.041229693,0.018367664
8/20/2007,9.477405,108.399712,-0.002546518,-0.000484057
8/21/2007,9.513703,108.617073,0.003829951,0.002005181
8/22/2007,9.719424,109.906067,0.021623652,0.011867324
8/23/2007,9.700721,109.808655,-0.001924291,-0.00088632
8/24/2007,9.922944,111.165176,0.022907885,0.012353498
8/27/2007,9.752427,110.130959,-0.017184114,-0.009303426
8/28/2007,9.348692,107.710236,-0.041398413,-0.021980404
8/29/2007,9.683121,109.823677,0.035772812,0.019621543
8/30/2007,9.631413,109.531349,-0.005340014,-0.002661794
8/31/2007,9.771129,110.61058,0.014506283,0.00985317
9/4/2007,10.024153,111.727234,0.025895063,0.010095363
9/5/2007,9.801929,110.760429,-0.022168856,-0.008653262
9/6/2007,9.89984,111.015274,0.009988952,0.002300867
9/7/2007,9.602815,109.471436,-0.03000301,-0.013906537
9/10/2007,9.539006,109.261559,-0.006644822,-0.001917185
9/11/2007,9.801929,110.535645,0.027562935,0.011660881
9/12/2007,9.845939,110.820412,0.004489933,0.002576246
9/13/2007,9.951545,111.599869,0.010725843,0.007033515
9/14/2007,9.966945,111.592316,0.001547498,-6.76793E-05
9/17/2007,9.839334,110.992805,-0.012803422,-0.005372332
9/18/2007,10.41909,114.260406,0.058922281,0.029439755
9/19/2007,10.557703,114.934914,0.013303753,0.005903252
9/20/2007,10.417989,114.125465,-0.013233371,-0.007042673
9/21/2007,10.450994,114.433434,0.003168078,0.002698513
9/24/2007,10.428991,114.222595,-0.00210535,-0.00184246
9/25/2007,10.395242,113.996727,-0.003236075,-0.001977437
9/26/2007,10.472448,114.599106,0.007427052,0.005284178
9/27/2007,10.599283,115.276756,0.012111304,0.005913222
9/28/2007,10.530905,114.892799,-0.006451191,-0.003330741
10/1/2007,10.791201,116.187958,0.024717344,0.01127276
10/2/2007,10.76252,116.029785,-0.002657814,-0.001361355
10/3/2007,10.686416,115.796394,-0.007071206,-0.002011475
10/4/2007,10.720606,115.977081,0.003199389,0.001560385
10/5/2007,10.978699,117.355141,0.024074479,0.011882175
10/8/2007,10.865096,116.730125,-0.010347583,-0.005325851
10/9/2007,11.041566,117.829483,0.016241918,0.009417946
10/10/2007,10.995242,117.633705,-0.004195419,-0.001661537
10/11/2007,10.913624,117.068939,-0.007423029,-0.004801056
10/12/2007,11.017299,117.716568,0.009499594,0.005532031
10/15/2007,10.846344,116.72258,-0.015516961,-0.008443909
10/16/2007,10.717299,115.796394,-0.011897557,-0.007934934
10/17/2007,10.737154,116.150299,0.001852612,0.00305627
10/18/2007,10.673182,115.728615,-0.005958003,-0.003630503
10/19/2007,10.069874,112.701515,-0.056525598,-0.026156884
10/22/2007,10.213255,113.356628,0.014238609,0.005812814
10/23/2007,10.318037,114.275322,0.010259413,0.008104458
10/24/2007,10.334579,114.064438,0.001603212,-0.001845403
10/25/2007,10.375387,114.335571,0.003948685,0.002377016
10/26/2007,10.618036,115.675858,0.023386983,0.011722397
10/29/2007,10.663257,116.059967,0.004258886,0.003320563
10/30/2007,10.514358,115.254219,-0.013963745,-0.006942514
10/31/2007,10.752595,116.451515,0.022658255,0.010388305
11/1/2007,10.238622,113.72567,-0.047799903,-0.023407553
11/2/2007,10.262887,113.853638,0.002369948,0.001125234
11/5/2007,10.084215,112.987686,-0.017409526,-0.007605835
11/6/2007,10.382005,114.508774,0.02953031,0.013462423
11/7/2007,9.831637,111.376266,-0.053011726,-0.027356052
11/8/2007,9.703695,110.811546,-0.013013296,-0.00507038
11/9/2007,9.45884,109.290466,-0.025233171,-0.013726728
11/12/2007,9.297811,108.206161,-0.017024181,-0.009921314
11/13/2007,9.827224,111.50428,0.056939531,0.030479956
11/14/2007,9.720239,111.195587,-0.010886594,-0.002768441
11/15/2007,9.473184,109.591621,-0.025416556,-0.014424727
11/16/2007,9.47649,109.779907,0.000348985,0.001718069
11/19/2007,9.198545,108.251305,-0.029329952,-0.013924242
11/20/2007,9.304431,108.913994,0.011511168,0.006121765
11/21/2007,8.953691,106.685074,-0.037696018,-0.020464955
11/23/2007,9.220607,108.52993,0.029810723,0.017292541
11/26/2007,8.867664,106.135399,-0.038277632,-0.022063324
11/27/2007,9.079432,107.355225,0.023880923,0.011493112
11/28/2007,9.598918,110.78894,0.057215694,0.03198461
11/29/2007,9.632006,110.826576,0.003447055,0.000339709
11/30/2007,9.838253,111.941055,0.021412674,0.010056063
12/3/2007,9.667297,111.203087,-0.017376662,-0.00659247
12/4/2007,9.52943,110.209106,-0.014261174,-0.00893843
12/5/2007,9.826125,112.053986,0.031134601,0.016739815
12/6/2007,10.100757,113.657837,0.027949166,0.014313199
12/7/2007,10.12502,113.635284,0.002402097,-0.000198429
12/10/2007,10.248548,114.516281,0.012200272,0.007752847
12/11/2007,9.705901,111.376266,-0.052948671,-0.027419813
12/12/2007,9.876856,112.475662,0.017613512,0.009871008
12/13/2007,9.873549,112.242203,-0.000334823,-0.00207564
12/14/2007,9.586787,110.819054,-0.029043457,-0.012679268
12/17/2007,9.281271,109.237762,-0.031868446,-0.014269135
12/18/2007,9.399285,109.847702,0.012715284,0.0055836
12/19/2007,9.413623,109.847702,0.001525435,0
12/20/2007,9.504533,110.540451,0.009657281,0.00630645
12/21/2007,9.816777,112.133919,0.032852114,0.014415248
12/24/2007,9.972324,112.966644,0.015845017,0.007426165
12/26/2007,9.966564,113.208847,-0.000577599,0.002144022
12/27/2007,9.707318,111.785744,-0.026011572,-0.012570599
12/28/2007,9.681973,111.50563,-0.002610917,-0.002505811
12/31/2007,9.54025,110.680443,-0.014637822,-0.007400407
1/2/2008,9.340915,109.711525,-0.020894107,-0.008754193
1/3/2008,9.337461,109.658562,-0.000369771,-0.000482748
1/4/2008,8.895013,106.971245,-0.047384187,-0.024506221
1/7/2008,8.871974,106.880341,-0.002590103,-0.000849798
1/8/2008,8.566636,105.154411,-0.034416016,-0.016148246
1/9/2008,8.759055,106.259628,0.022461442,0.01051042
1/10/2008,8.895013,106.95607,0.015521994,0.006554154
1/11/2008,8.729097,106.093079,-0.018652699,-0.008068649
1/14/2008,8.882339,106.948486,0.01755531,0.008062797
1/15/2008,8.464092,104.594208,-0.047087485,-0.022013196
1/16/2008,8.352326,103.693405,-0.013204724,-0.00861236
1/17/2008,7.889142,101.006058,-0.05545569,-0.025916277
1/18/2008,7.727832,99.968987,-0.02044709,-0.010267414
1/22/2008,7.560763,98.954605,-0.021619129,-0.010146967
1/23/2008,7.946749,101.331551,0.051051197,0.02402057
1/24/2008,8.065426,102.186989,0.014934032,0.008441971
1/25/2008,7.808482,100.710823,-0.031857462,-0.014445733
1/28/2008,8.094234,102.376228,0.036595077,0.016536505
1/29/2008,8.147233,102.883453,0.006547747,0.004954519
1/30/2008,8.044689,102.12645,-0.012586359,-0.007357869
1/31/2008,8.313149,103.988647,0.033371085,0.018234228
2/1/2008,8.581611,105.661621,0.032293659,0.016088045
2/4/2008,8.373066,104.329277,-0.024301381,-0.012609536
2/5/2008,7.927162,101.535995,-0.053254566,-0.026773712
2/6/2008,7.783138,100.718407,-0.018168419,-0.008052199
2/7/2008,7.900664,101.384575,0.015100079,0.006614163
2/8/2008,7.777377,100.733566,-0.015604638,-0.006421184
2/11/2008,7.858027,101.248299,0.01036982,0.005109846
2/12/2008,8.030859,102.186989,0.021994325,0.009271168
2/13/2008,8.1818,103.231674,0.018795125,0.010223268
2/14/2008,7.996293,102.32325,-0.022673128,-0.008799857
2/15/2008,8.02971,102.300529,0.004179061,-0.000222051
2/19/2008,8.099996,102.588158,0.008753243,0.002811608
2/20/2008,8.10921,102.890945,0.001137531,0.002951481
2/21/2008,7.967491,102.035576,-0.017476302,-0.008313355
2/22/2008,8.088467,102.663879,0.015183701,0.006157686
2/25/2008,8.284346,103.958382,0.024217074,0.012609138
2/26/2008,8.382286,104.738068,0.011822297,0.007499982
2/27/2008,8.368458,104.63208,-0.001649669,-0.001011934
2/28/2008,8.191017,103.610146,-0.021203548,-0.009766928
2/29/2008,7.862644,101.301331,-0.040089405,-0.022283677
3/3/2008,7.778527,101.059059,-0.01069831,-0.002391597
3/4/2008,7.74742,100.673004,-0.003999086,-0.003820093
3/5/2008,7.845357,101.308853,0.012641241,0.006315983
3/6/2008,7.511216,99.211975,-0.042590924,-0.020697875
3/7/2008,7.372952,98.190018,-0.018407672,-0.010300742
3/10/2008,7.158644,96.895584,-0.029066784,-0.013182949
3/11/2008,7.69557,100.377762,0.075003869,0.035937427
3/12/2008,7.553849,99.439095,-0.01841592,-0.009351344
3/13/2008,7.581501,99.658607,0.00366065,0.002207502
3/14/2008,7.342996,98.114349,-0.03145881,-0.01549548
3/17/2008,7.181687,97.122665,-0.021967736,-0.010107431
3/18/2008,7.776225,101.157448,0.082785284,0.041543166
3/19/2008,7.375257,98.651825,-0.051563323,-0.024769536
3/20/2008,7.650633,100.479126,0.037337818,0.018522729
3/24/2008,7.977859,102.487495,0.042771101,0.019987923
3/25/2008,7.977283,102.586395,-7.21998E-05,0.000964996
3/26/2008,7.772887,101.331169,-0.025622258,-0.012235794
3/27/2008,7.725537,101.01165,-0.006091688,-0.003153215
3/28/2008,7.576571,100.045494,-0.019282284,-0.009564798
3/31/2008,7.621608,100.395447,0.005944246,0.003497939
4/1/2008,8.147041,103.925278,0.068939914,0.035159274
4/2/2008,8.195538,103.993736,0.005952713,0.000658723
4/3/2008,8.237109,104.252411,0.005072394,0.002487409
4/4/2008,8.209395,104.138306,-0.00336453,-0.001094507
4/7/2008,8.199001,104.191521,-0.00126611,0.000511003
4/8/2008,8.189763,104.085068,-0.001126723,-0.001021705
4/9/2008,8.061577,103.331886,-0.015651979,-0.007236216
4/10/2008,8.100845,103.476456,0.004871007,0.001399084
4/11/2008,7.785585,101.468079,-0.038916928,-0.019409024
4/14/2008,7.713991,101.125732,-0.009195712,-0.003373938
4/15/2008,7.78443,101.36158,0.00913133,0.002332225
4/16/2008,8.177062,104.107864,0.050438118,0.027093934
4/17/2008,8.185143,104.260017,0.000988252,0.001461494
4/18/2008,8.379147,105.347893,0.023701968,0.010434259
4/21/2008,8.393008,105.401108,0.001654226,0.000505136
4/22/2008,8.307554,104.937065,-0.01018157,-0.004402639
4/23/2008,8.278686,104.769714,-0.00347491,-0.001594775
4/24/2008,8.344501,105.226181,0.007949933,0.00435686
4/25/2008,8.491162,106.199936,0.017575766,0.009253923
4/28/2008,8.498087,106.22274,0.000815554,0.000214727
4/29/2008,8.421875,105.804314,-0.008968136,-0.003939138
4/30/2008,8.334114,105.180504,-0.010420601,-0.005895884
