Date,SSO,SPY,SSO Return,SPY Return,,,,,,,
7/21/2010,16.521492,90.117661,-2.50%,-1.30%,,,,,,,
7/22/2010,17.250803,92.12925,4.41%,2.23%,,,,,,,
7/23/2010,17.541567,92.928856,1.69%,0.87%,,,,,,,
7/26/2010,17.941969,93.896751,2.28%,1.04%,,,,,,,
7/27/2010,17.903843,93.888359,-0.21%,-0.01%,,,,,,,
7/28/2010,17.679806,93.282341,-1.25%,-0.65%,,,,,,,
7/29/2010,17.503445,92.82785,-1.00%,-0.49%,,,,,,,
7/30/2010,17.51297,92.81102,0.05%,-0.02%,,,,,,,
8/2/2010,18.280407,94.906761,4.38%,2.26%,,,,,,,
8/3/2010,18.113577,94.452278,-0.91%,-0.48%,,,,,,,
8/4/2010,18.351913,95.083519,1.32%,0.67%,,,,,,,
8/5/2010,18.318548,94.982529,-0.18%,-0.11%,,,,,,,
8/6/2010,18.161242,94.595345,-0.86%,-0.41%,,,,,,,
8/9/2010,18.35668,95.100357,1.08%,0.53%,,,,,,,
8/10/2010,18.166014,94.586929,-1.04%,-0.54%,,,,,,,
8/11/2010,17.164999,91.994583,-5.51%,-2.74%,,,,,,,
8/12/2010,16.9505,91.430641,-1.25%,-0.61%,,,,,,,
8/13/2010,16.840866,91.161331,-0.65%,-0.29%,,,,,,,
8/16/2010,16.840866,91.119255,0.00%,-0.05%,,,,,,,
8/17/2010,17.231735,92.238655,2.32%,1.23%,,,,,,,
8/18/2010,17.312767,92.406975,0.47%,0.18%,,,,,,,
8/19/2010,16.716927,90.799416,-3.44%,-1.74%,,,,,,,
8/20/2010,16.597754,90.504822,-0.71%,-0.32%,,,,,,,
8/23/2010,16.47859,90.159752,-0.72%,-0.38%,,,,,,,
8/24/2010,15.982841,88.821487,-3.01%,-1.48%,,,,,,,
8/25/2010,16.092482,89.166573,0.69%,0.39%,,,,,,,
8/26/2010,15.873212,88.56897,-1.36%,-0.67%,,,,,,,
8/27/2010,16.373722,89.940918,3.15%,1.55%,,,,,,,
8/30/2010,15.906579,88.636307,-2.85%,-1.45%,,,,,,,
8/31/2010,15.892276,88.636307,-0.09%,0.00%,,,,,,,
9/1/2010,16.850393,91.287552,6.03%,2.99%,,,,,,,
9/2/2010,17.160229,92.137665,1.84%,0.93%,,,,,,,
9/3/2010,17.613071,93.33284,2.64%,1.30%,,,,,,,
9/7/2010,17.222202,92.280754,-2.22%,-1.13%,,,,,,,
9/8/2010,17.446236,92.928856,1.30%,0.70%,,,,,,,
9/9/2010,17.617834,93.358093,0.98%,0.46%,,,,,,,
9/10/2010,17.80374,93.82943,1.06%,0.50%,,,,,,,
9/13/2010,18.194613,94.873077,2.20%,1.11%,,,,,,,
9/14/2010,18.161242,94.814209,-0.18%,-0.06%,,,,,,,
9/15/2010,18.299484,95.176094,0.76%,0.38%,,,,,,,
9/16/2010,18.285183,95.150848,-0.08%,-0.03%,,,,,,,
9/17/2010,18.323307,95.186386,0.21%,0.04%,,,,,,,
9/20/2010,18.861958,96.64183,2.94%,1.53%,,,,,,,
9/21/2010,18.789286,96.447182,-0.39%,-0.20%,,,,,,,
9/22/2010,18.621956,95.973351,-0.89%,-0.49%,,,,,,,
9/23/2010,18.296843,95.194862,-1.75%,-0.81%,,,,,,,
9/24/2010,19.037899,97.157967,4.05%,2.06%,,,,,,,
9/27/2010,18.87534,96.692589,-0.85%,-0.48%,,,,,,,
9/28/2010,19.013988,97.031059,0.73%,0.35%,,,,,,,
9/29/2010,18.923155,96.861816,-0.48%,-0.17%,,,,,,,
9/30/2010,18.82275,96.574112,-0.53%,-0.30%,,,,,,,
10/1/2010,18.975744,96.980286,0.81%,0.42%,,,,,,,
10/4/2010,18.684107,96.252586,-1.54%,-0.75%,,,,,,,
10/5/2010,19.444281,98.190323,4.07%,2.01%,,,,,,,
10/6/2010,19.449062,98.181854,0.02%,-0.01%,,,,,,,
10/7/2010,19.401245,98.063393,-0.25%,-0.12%,,,,,,,
10/8/2010,19.606836,98.613403,1.06%,0.56%,,,,,,,
10/11/2010,19.649858,98.706505,0.22%,0.09%,,,,,,,
10/12/2010,19.769388,99.011116,0.61%,0.31%,,,,,,,
10/13/2010,20.065811,99.78112,1.50%,0.78%,,,,,,,
10/14/2010,19.941504,99.391884,-0.62%,-0.39%,,,,,,,
10/15/2010,19.99888,99.594971,0.29%,0.20%,,,,,,,
10/18/2010,20.209234,100.085739,1.05%,0.49%,,,,,,,
10/19/2010,19.645084,98.774178,-2.79%,-1.31%,,,,,,,
10/20/2010,20.041897,99.738815,2.02%,0.98%,,,,,,,
10/21/2010,20.123178,99.958809,0.41%,0.22%,,,,,,,
10/22/2010,20.21402,100.144989,0.45%,0.19%,,,,,,,
10/25/2010,20.309637,100.441147,0.47%,0.30%,,,,,,,
10/26/2010,20.319202,100.458076,0.05%,0.02%,,,,,,,
10/27/2010,20.209234,100.170364,-0.54%,-0.29%,,,,,,,
10/28/2010,20.237925,100.187294,0.14%,0.02%,,,,,,,
10/29/2010,20.247488,100.263435,0.05%,0.08%,,,,,,,
11/1/2010,20.261829,100.297302,0.07%,0.03%,,,,,,,
11/2/2010,20.577379,101.09269,1.56%,0.79%,,,,,,,
11/3/2010,20.759047,101.498856,0.88%,0.40%,,,,,,,
11/4/2010,21.543131,103.453529,3.78%,1.93%,,,,,,,
11/5/2010,21.71524,103.842781,0.80%,0.38%,,,,,,,
11/8/2010,21.643536,103.64814,-0.33%,-0.19%,,,,,,,
11/9/2010,21.313646,102.903519,-1.52%,-0.72%,,,,,,,
11/10/2010,21.485762,103.318146,0.81%,0.40%,,,,,,,
11/11/2010,21.318424,102.928894,-0.78%,-0.38%,,,,,,,
11/12/2010,20.81164,101.710419,-2.38%,-1.18%,,,,,,,
11/15/2010,20.749493,101.566559,-0.30%,-0.14%,,,,,,,
11/16/2010,20.099274,99.984207,-3.13%,-1.56%,,,,,,,
11/17/2010,20.104053,100.034973,0.02%,0.05%,,,,,,,
11/18/2010,20.725584,101.507339,3.09%,1.47%,,,,,,,
11/19/2010,20.825983,101.786568,0.48%,0.28%,,,,,,,
11/22/2010,20.797298,101.70195,-0.14%,-0.08%,,,,,,,
11/23/2010,20.194897,100.229614,-2.90%,-1.45%,,,,,,,
11/24/2010,20.787735,101.710419,2.94%,1.48%,,,,,,,
11/26/2010,20.338327,100.525772,-2.16%,-1.16%,,,,,,,
11/29/2010,20.433941,100.830383,0.47%,0.30%,,,,,,,
11/30/2010,20.166212,100.263435,-1.31%,-0.56%,,,,,,,
12/1/2010,21.04113,102.395813,4.34%,2.13%,,,,,,,
12/2/2010,21.590948,103.707382,2.61%,1.28%,,,,,,,
12/3/2010,21.696125,103.986618,0.49%,0.27%,,,,,,,
12/6/2010,21.648314,103.87661,-0.22%,-0.11%,,,,,,,
12/7/2010,21.681784,103.935867,0.15%,0.06%,,,,,,,
12/8/2010,21.853893,104.316635,0.79%,0.37%,,,,,,,
12/9/2010,22.006891,104.722794,0.70%,0.39%,,,,,,,
12/10/2010,22.2794,105.332039,1.24%,0.58%,,,,,,,
12/13/2010,22.288971,105.399719,0.04%,0.06%,,,,,,,
12/14/2010,22.332005,105.492805,0.19%,0.09%,,,,,,,
12/15/2010,22.140757,105.010506,-0.86%,-0.46%,,,,,,,
12/16/2010,22.370249,105.619743,1.04%,0.58%,,,,,,,
12/17/2010,22.432398,105.73288,0.28%,0.11%,,,,,,,
12/20/2010,22.523237,105.98806,0.40%,0.24%,,,,,,,
12/21/2010,22.805319,106.660072,1.25%,0.63%,,,,,,,
12/22/2010,22.953518,106.991814,0.65%,0.31%,,,,,,,
12/23/2010,22.900927,106.838684,-0.23%,-0.14%,,,,,,,
12/27/2010,22.929611,106.881218,0.13%,0.04%,,,,,,,
12/28/2010,22.972658,107.034325,0.19%,0.14%,,,,,,,
12/29/2010,23.006124,107.110909,0.15%,0.07%,,,,,,,
12/30/2010,22.948744,106.94075,-0.25%,-0.16%,,,,,,,
12/31/2010,22.977434,106.96627,0.13%,0.02%,,,,,,,
1/3/2011,23.417385,108.072105,1.91%,1.03%,,,,,,,
1/4/2011,23.383907,108.012573,-0.14%,-0.06%,,,,,,,
1/5/2011,23.627783,108.573982,1.04%,0.52%,,,,,,,
1/6/2011,23.541708,108.361313,-0.36%,-0.20%,,,,,,,
1/7/2011,23.45085,108.148659,-0.39%,-0.20%,,,,,,,
1/10/2011,23.388685,108.012573,-0.27%,-0.13%,,,,,,,
1/11/2011,23.546494,108.395355,0.67%,0.35%,,,,,,,
1/12/2011,23.981651,109.373566,1.85%,0.90%,,,,,,,
1/13/2011,23.929054,109.194946,-0.22%,-0.16%,,,,,,,
1/14/2011,24.2351,109.986008,1.28%,0.72%,,,,,,,
1/18/2011,24.330738,110.173149,0.39%,0.17%,,,,,,,
1/19/2011,23.847757,109.092842,-1.99%,-0.98%,,,,,,,
1/20/2011,23.790377,108.94825,-0.24%,-0.13%,,,,,,,
1/21/2011,23.886017,109.194946,0.40%,0.23%,,,,,,,
1/24/2011,24.182497,109.815895,1.24%,0.57%,,,,,,,
1/25/2011,24.172924,109.875412,-0.04%,0.05%,,,,,,,
1/26/2011,24.35943,110.300766,0.77%,0.39%,,,,,,,
1/27/2011,24.498104,110.572929,0.57%,0.25%,,,,,,,
1/28/2011,23.637354,108.641998,-3.51%,-1.75%,,,,,,,
1/31/2011,23.972084,109.458611,1.42%,0.75%,,,,,,,
2/1/2011,24.761114,111.210922,3.29%,1.60%,,,,,,,
2/2/2011,24.651129,110.998268,-0.44%,-0.19%,,,,,,,
2/3/2011,24.765894,111.244926,0.47%,0.22%,,,,,,,
2/4/2011,24.914139,111.559654,0.60%,0.28%,,,,,,,
2/7/2011,25.224976,112.257217,1.25%,0.63%,,,,,,,
2/8/2011,25.454506,112.767548,0.91%,0.45%,,,,,,,
2/9/2011,25.320614,112.512367,-0.53%,-0.23%,,,,,,,
2/10/2011,25.35408,112.554916,0.13%,0.04%,,,,,,,
2/11/2011,25.650564,113.226906,1.17%,0.60%,,,,,,,
2/14/2011,25.770117,113.499092,0.47%,0.24%,,,,,,,
2/15/2011,25.631437,113.141815,-0.54%,-0.31%,,,,,,,
2/16/2011,25.918358,113.856369,1.12%,0.63%,,,,,,,
2/17/2011,26.090508,114.196609,0.66%,0.30%,,,,,,,
2/18/2011,26.195713,114.434784,0.40%,0.21%,,,,,,,
2/22/2011,25.14846,112.138084,-4.00%,-2.01%,,,,,,,
2/23/2011,24.818502,111.449097,-1.31%,-0.61%,,,,,,,
2/24/2011,24.804144,111.372536,-0.06%,-0.07%,,,,,,,
2/25/2011,25.320614,112.563416,2.08%,1.07%,,,,,,,
2/28/2011,25.636219,113.260925,1.25%,0.62%,,,,,,,
3/1/2011,24.770678,111.372536,-3.38%,-1.67%,,,,,,,
3/2/2011,24.875877,111.61071,0.42%,0.21%,,,,,,,
3/3/2011,25.727079,113.533134,3.42%,1.72%,,,,,,,
3/4/2011,25.35887,112.68251,-1.43%,-0.75%,,,,,,,
3/7/2011,24.947617,111.797852,-1.62%,-0.79%,,,,,,,
3/8/2011,25.373211,112.776062,1.71%,0.87%,,,,,,,
3/9/2011,25.311043,112.614449,-0.25%,-0.14%,,,,,,,
3/10/2011,24.373777,110.530418,-3.70%,-1.85%,,,,,,,
3/11/2011,24.713291,111.295982,1.39%,0.69%,,,,,,,
3/14/2011,24.416817,110.624008,-1.20%,-0.60%,,,,,,,
3/15/2011,23.871662,109.356567,-2.23%,-1.15%,,,,,,,
3/16/2011,22.967873,107.332077,-3.79%,-1.85%,,,,,,,
3/17/2011,23.541708,108.752594,2.50%,1.32%,,,,,,,
3/18/2011,23.732992,109.148163,0.81%,0.36%,,,,,,,
3/21/2011,24.459848,110.839737,3.06%,1.55%,,,,,,,
3/22/2011,24.287697,110.455269,-0.70%,-0.35%,,,,,,,
3/23/2011,24.443497,110.77137,0.64%,0.29%,,,,,,,
3/24/2011,24.898905,111.830704,1.86%,0.96%,,,,,,,
3/25/2011,25.057102,112.172462,0.64%,0.31%,,,,,,,
3/28/2011,24.937254,111.899086,-0.48%,-0.24%,,,,,,,
3/29/2011,25.282413,112.650894,1.38%,0.67%,,,,,,,
3/30/2011,25.598804,113.428314,1.25%,0.69%,,,,,,,
3/31/2011,25.536482,113.274521,-0.24%,-0.14%,,,,,,,
4/1/2011,25.742611,113.752953,0.81%,0.42%,,,,,,,
4/4/2011,25.804932,113.846931,0.24%,0.08%,,,,,,,
4/5/2011,25.790554,113.829849,-0.06%,-0.02%,,,,,,,
4/6/2011,25.939156,114.188652,0.58%,0.32%,,,,,,,
4/7/2011,25.838488,113.89817,-0.39%,-0.25%,,,,,,,
4/8/2011,25.632355,113.50518,-0.80%,-0.35%,,,,,,,
4/11/2011,25.493338,113.163467,-0.54%,-0.30%,,,,,,,
4/12/2011,25.100246,112.317696,-1.54%,-0.75%,,,,,,,
4/13/2011,25.085867,112.309151,-0.06%,-0.01%,,,,,,,
4/14/2011,25.129013,112.394577,0.17%,0.08%,,,,,,,
4/15/2011,25.330353,112.804665,0.80%,0.36%,,,,,,,
4/18/2011,24.735912,111.540253,-2.35%,-1.12%,,,,,,,
4/19/2011,25.013956,112.180984,1.12%,0.57%,,,,,,,
4/20/2011,25.699469,113.71022,2.74%,1.36%,,,,,,,
4/21/2011,25.953545,114.291176,0.99%,0.51%,,,,,,,
4/25/2011,25.929571,114.171585,-0.09%,-0.10%,,,,,,,
4/26/2011,26.365801,115.154015,1.68%,0.86%,,,,,,,
4/27/2011,26.70137,115.905823,1.27%,0.65%,,,,,,,
4/28/2011,26.897913,116.281731,0.74%,0.32%,,,,,,,
4/29/2011,27.003378,116.555138,0.39%,0.24%,,,,,,,
5/2/2011,26.931475,116.375725,-0.27%,-0.15%,,,,,,,
5/3/2011,26.71096,115.9571,-0.82%,-0.36%,,,,,,,
5/4/2011,26.356216,115.188179,-1.33%,-0.66%,,,,,,,
5/5/2011,25.896011,114.14595,-1.75%,-0.90%,,,,,,,
5/6/2011,26.106941,114.649971,0.81%,0.44%,,,,,,,
5/9/2011,26.317865,115.094238,0.81%,0.39%,,,,,,,
5/10/2011,26.773277,116.076675,1.73%,0.85%,,,,,,,
5/11/2011,26.221991,114.855034,-2.06%,-1.05%,,,,,,,
5/12/2011,26.452091,115.401802,0.88%,0.48%,,,,,,,
5/13/2011,26.039827,114.513298,-1.56%,-0.77%,,,,,,,
5/16/2011,25.704264,113.787109,-1.29%,-0.63%,,,,,,,
5/17/2011,25.709059,113.77005,0.02%,-0.01%,,,,,,,
5/18/2011,26.150085,114.786705,1.72%,0.89%,,,,,,,
5/19/2011,26.279516,115.060074,0.49%,0.24%,,,,,,,
5/20/2011,25.876833,114.14595,-1.53%,-0.79%,,,,,,,
5/23/2011,25.268026,112.821709,-2.35%,-1.16%,,,,,,,
5/24/2011,25.229683,112.72776,-0.15%,-0.08%,,,,,,,
5/25/2011,25.378279,113.103676,0.59%,0.33%,,,,,,,
5/26/2011,25.603592,113.624809,0.89%,0.46%,,,,,,,
5/27/2011,25.800137,114.060509,0.77%,0.38%,,,,,,,
5/31/2011,26.361013,115.248009,2.17%,1.04%,,,,,,,
6/1/2011,25.152983,112.659416,-4.58%,-2.25%,,,,,,,
6/2/2011,25.105042,112.539818,-0.19%,-0.11%,,,,,,,
6/3/2011,24.61128,111.420662,-1.97%,-0.99%,,,,,,,
6/6/2011,24.093548,110.241692,-2.10%,-1.06%,,,,,,,
6/7/2011,24.045614,110.173355,-0.20%,-0.06%,,,,,,,
6/8/2011,23.844275,109.711983,-0.84%,-0.42%,,,,,,,
6/9/2011,24.203808,110.549232,1.51%,0.76%,,,,,,,
6/10/2011,23.53747,109.011475,-2.75%,-1.39%,,,,,,,
6/13/2011,23.556644,109.096893,0.08%,0.08%,,,,,,,
6/14/2011,24.160667,110.480904,2.56%,1.27%,,,,,,,
6/15/2011,23.312166,108.515953,-3.51%,-1.78%,,,,,,,
6/16/2011,23.398455,108.755165,0.37%,0.22%,,,,,,,
6/17/2011,23.551853,109.07972,0.66%,0.30%,,,,,,,
6/20/2011,23.786743,109.637749,1.00%,0.51%,,,,,,,
6/21/2011,24.419527,111.140228,2.66%,1.37%,,,,,,,
6/22/2011,24.137421,110.470551,-1.16%,-0.60%,,,,,,,
6/23/2011,24.017479,110.152908,-0.50%,-0.29%,,,,,,,
6/24/2011,23.456144,108.87365,-2.34%,-1.16%,,,,,,,
6/27/2011,23.835169,109.843834,1.62%,0.89%,,,,,,,
6/28/2011,24.473261,111.277603,2.68%,1.31%,,,,,,,
6/29/2011,24.919451,112.230614,1.82%,0.86%,,,,,,,
6/30/2011,25.375237,113.303833,1.83%,0.96%,,,,,,,
7/1/2011,26.123688,114.977997,2.95%,1.48%,,,,,,,
7/5/2011,26.080503,114.883537,-0.17%,-0.08%,,,,,,,
7/6/2011,26.118887,115.02095,0.15%,0.12%,,,,,,,
7/7/2011,26.709015,116.214317,2.26%,1.04%,,,,,,,
7/8/2011,26.310795,115.390083,-1.49%,-0.71%,,,,,,,
7/11/2011,25.370441,113.303833,-3.57%,-1.81%,,,,,,,
7/12/2011,25.13055,112.814415,-0.95%,-0.43%,,,,,,,
7/13/2011,25.293674,113.192184,0.65%,0.33%,,,,,,,
7/14/2011,24.962639,112.410896,-1.31%,-0.69%,,,,,,,
7/15/2011,25.236101,113.063408,1.10%,0.58%,,,,,,,
7/18/2011,24.809111,112.136185,-1.69%,-0.82%,,,,,,,
7/19/2011,25.610327,113.956291,3.23%,1.62%,,,,,,,
7/20/2011,25.58634,113.887604,-0.09%,-0.06%,,,,,,,
7/21/2011,26.2964,115.467369,2.78%,1.39%,,,,,,,
7/22/2011,26.329987,115.544632,0.13%,0.07%,,,,,,,
7/25/2011,26.051716,114.900734,-1.06%,-0.56%,,,,,,,
7/26/2011,25.855009,114.471436,-0.76%,-0.37%,,,,,,,
7/27/2011,24.799503,112.127594,-4.08%,-2.05%,,,,,,,
7/28/2011,24.641184,111.801338,-0.64%,-0.29%,,,,,,,
7/29/2011,24.305346,111.037201,-1.36%,-0.68%,,,,,,,
8/1/2011,24.075054,110.565033,-0.95%,-0.43%,,,,,,,
8/2/2011,22.851624,107.740341,-5.08%,-2.55%,,,,,,,
8/3/2011,23.110706,108.324181,1.13%,0.54%,,,,,,,
8/4/2011,20.932531,103.25013,-9.42%,-4.68%,,,,,,,
8/5/2011,20.836578,103.095558,-0.46%,-0.15%,,,,,,,
8/8/2011,18.159439,96.381645,-12.85%,-6.51%,,,,,,,
8/9/2011,19.853041,100.863312,9.33%,4.65%,,,,,,,
8/10/2011,18.020306,96.407394,-9.23%,-4.42%,,,,,,,
8/11/2011,19.68992,100.734528,9.27%,4.49%,,,,,,,
8/12/2011,19.968193,101.412781,1.41%,0.67%,,,,,,,
8/15/2011,20.80299,103.559166,4.18%,2.12%,,,,,,,
8/16/2011,20.452759,102.67485,-1.68%,-0.85%,,,,,,,
8/17/2011,20.476746,102.743561,0.12%,0.07%,,,,,,,
8/18/2011,18.696785,98.313393,-8.69%,-4.31%,,,,,,,
8/19/2011,18.10187,96.707901,-3.18%,-1.63%,,,,,,,
8/22/2011,18.106665,96.785179,0.03%,0.08%,,,,,,,
8/23/2011,19.320492,99.970436,6.70%,3.29%,,,,,,,
8/24/2011,19.833849,101.378441,2.66%,1.41%,,,,,,,
8/25/2011,19.253326,99.833046,-2.93%,-1.52%,,,,,,,
8/26/2011,19.805063,101.283997,2.87%,1.45%,,,,,,,
8/29/2011,20.946928,104.194511,5.77%,2.87%,,,,,,,
8/30/2011,21.023687,104.469269,0.37%,0.26%,,,,,,,
8/31/2011,21.191612,104.932869,0.80%,0.44%,,,,,,,
9/1/2011,20.807785,103.833931,-1.81%,-1.05%,,,,,,,
9/2/2011,19.713905,101.180992,-5.26%,-2.55%,,,,,,,
9/6/2011,19.43564,100.442619,-1.41%,-0.73%,,,,,,,
9/7/2011,20.534323,103.275856,5.65%,2.82%,,,,,,,
9/8/2011,20.097723,102.20266,-2.13%,-1.04%,,,,,,,
9/9/2011,19.037422,99.523956,-5.28%,-2.62%,,,,,,,
9/12/2011,19.306099,100.167892,1.41%,0.65%,,,,,,,
9/13/2011,19.651529,101.08654,1.79%,0.92%,,,,,,,
9/14/2011,20.184082,102.486,2.71%,1.38%,,,,,,,
9/15/2011,20.884558,104.254608,3.47%,1.73%,,,,,,,
9/16/2011,21.143637,104.871643,1.24%,0.59%,,,,,,,
9/19/2011,20.716635,103.827423,-2.02%,-1.00%,,,,,,,
9/20/2011,20.67345,103.706604,-0.21%,-0.12%,,,,,,,
9/21/2011,19.391432,100.651596,-6.20%,-2.95%,,,,,,,
9/22/2011,18.18968,97.398094,-6.20%,-3.23%,,,,,,,
9/23/2011,18.357931,97.984917,0.92%,0.60%,,,,,,,
9/26/2011,19.27606,100.315041,5.00%,2.38%,,,,,,,
9/27/2011,19.708687,101.436928,2.24%,1.12%,,,,,,,
9/28/2011,18.886694,99.365707,-4.17%,-2.04%,,,,,,,
9/29/2011,19.203959,100.151047,1.68%,0.79%,,,,,,,
9/30/2011,18.252171,97.648346,-4.96%,-2.50%,,,,,,,
10/3/2011,17.218664,94.869499,-5.66%,-2.85%,,,,,,,
10/4/2011,17.896456,96.94928,3.94%,2.19%,,,,,,,
10/5/2011,18.627117,98.744339,4.08%,1.85%,,,,,,,
10/6/2011,19.295292,100.530762,3.59%,1.81%,,,,,,,
10/7/2011,19.054937,99.857605,-1.25%,-0.67%,,,,,,,
10/10/2011,20.309563,103.197464,6.58%,3.34%,,,,,,,
10/11/2011,20.3288,103.300995,0.09%,0.10%,,,,,,,
10/12/2011,20.694122,104.207138,1.80%,0.88%,,,,,,,
10/13/2011,20.617212,104.000031,-0.37%,-0.20%,,,,,,,
10/14/2011,21.333452,105.777802,3.47%,1.71%,,,,,,,
10/17/2011,20.516268,103.7584,-3.83%,-1.91%,,,,,,,
10/18/2011,21.328653,105.786446,3.96%,1.95%,,,,,,,
10/19/2011,20.799879,104.535072,-2.48%,-1.18%,,,,,,,
10/20/2011,20.972929,104.992462,0.83%,0.44%,,,,,,,
10/21/2011,21.76128,106.986015,3.76%,1.90%,,,,,,,
10/24/2011,22.314079,108.297783,2.54%,1.23%,,,,,,,
10/25/2011,21.468048,106.19207,-3.79%,-1.94%,,,,,,,
10/26/2011,21.891069,107.270805,1.97%,1.02%,,,,,,,
10/27/2011,23.400461,111.007576,6.90%,3.48%,,,,,,,
10/28/2011,23.400461,110.981689,0.00%,-0.02%,,,,,,,
10/31/2011,22.232365,108.306389,-4.99%,-2.41%,,,,,,,
11/1/2011,21.035423,105.285881,-5.38%,-2.79%,,,,,,,
11/2/2011,21.703592,107.003258,3.18%,1.63%,,,,,,,
11/3/2011,22.501556,108.953621,3.68%,1.82%,,,,,,,
11/4/2011,22.213133,108.289131,-1.28%,-0.61%,,,,,,,
11/7/2011,22.496752,108.962265,1.28%,0.62%,,,,,,,
11/8/2011,23.068785,110.360306,2.54%,1.28%,,,,,,,
11/9/2011,21.35268,106.28698,-7.44%,-3.69%,,,,,,,
11/10/2011,21.756472,107.288055,1.89%,0.94%,,,,,,,
11/11/2011,22.602503,109.307487,3.89%,1.88%,,,,,,,
11/14/2011,22.165066,108.271873,-1.94%,-0.95%,,,,,,,
11/15/2011,22.400608,108.806923,1.06%,0.49%,,,,,,,
11/16/2011,21.698786,107.08094,-3.13%,-1.59%,,,,,,,
11/17/2011,20.972929,105.380852,-3.35%,-1.59%,,,,,,,
11/18/2011,20.939278,105.268646,-0.16%,-0.11%,,,,,,,
11/21/2011,20.136513,103.266472,-3.83%,-1.90%,,,,,,,
11/22/2011,19.968267,102.860893,-0.84%,-0.39%,,,,,,,
11/23/2011,19.098202,100.591179,-4.36%,-2.21%,,,,,,,
11/25/2011,19.002062,100.401314,-0.50%,-0.19%,,,,,,,
11/28/2011,20.10767,103.309616,5.82%,2.90%,,,,,,,
11/29/2011,20.218233,103.603058,0.55%,0.28%,,,,,,,
11/30/2011,21.886263,107.86628,8.25%,4.11%,,,,,,,
12/1/2011,21.895874,107.849007,0.04%,-0.02%,,,,,,,
12/2/2011,21.867033,107.754082,-0.13%,-0.09%,,,,,,,
12/5/2011,22.333315,108.927765,2.13%,1.09%,,,,,,,
12/6/2011,22.347731,108.962265,0.06%,0.03%,,,,,,,
12/7/2011,22.467911,109.367889,0.54%,0.37%,,,,,,,
12/8/2011,21.53054,106.968742,-4.17%,-2.19%,,,,,,,
12/9/2011,22.237171,108.781036,3.28%,1.69%,,,,,,,
12/12/2011,21.583424,107.19313,-2.94%,-1.46%,,,,,,,
12/13/2011,21.203672,106.19207,-1.76%,-0.93%,,,,,,,
12/14/2011,20.737385,105.061508,-2.20%,-1.06%,,,,,,,
12/15/2011,20.881603,105.441238,0.70%,0.36%,,,,,,,
12/16/2011,20.934477,105.597549,0.25%,0.15%,,,,,,,
12/19/2011,20.501848,104.468536,-2.07%,-1.07%,,,,,,,
12/20/2011,21.722818,107.629784,5.96%,3.03%,,,,,,,
12/21/2011,21.814157,107.838242,0.42%,0.19%,,,,,,,
12/22/2011,22.227554,108.793526,1.90%,0.89%,,,,,,,
12/23/2011,22.597286,109.76622,1.66%,0.89%,,,,,,,
12/27/2011,22.626133,109.853065,0.13%,0.08%,,,,,,,
12/28/2011,22.082836,108.411423,-2.40%,-1.31%,,,,,,,
12/29/2011,22.477087,109.531738,1.79%,1.03%,,,,,,,
12/30/2011,22.303997,108.993294,-0.77%,-0.49%,,,,,,,
1/3/2012,22.991533,110.730225,3.08%,1.59%,,,,,,,
1/4/2012,23.049229,110.903915,0.25%,0.16%,,,,,,,
1/5/2012,23.193468,111.199211,0.63%,0.27%,,,,,,,
1/6/2012,23.097311,110.912621,-0.41%,-0.26%,,,,,,,
1/9/2012,23.155003,111.181839,0.25%,0.24%,,,,,,,
1/10/2012,23.558867,112.145851,1.74%,0.87%,,,,,,,
1/11/2012,23.592533,112.206642,0.14%,0.05%,,,,,,,
1/12/2012,23.693493,112.475838,0.43%,0.24%,,,,,,,
1/13/2012,23.539642,111.893974,-0.65%,-0.52%,,,,,,,
1/17/2012,23.606953,112.328224,0.29%,0.39%,,,,,,,
1/18/2012,24.135826,113.570152,2.24%,1.11%,,,,,,,
1/19/2012,24.405069,114.16938,1.12%,0.53%,,,,,,,
1/20/2012,24.438726,114.594948,0.14%,0.37%,,,,,,,
1/23/2012,24.462765,114.299622,0.10%,-0.26%,,,,,,,
1/24/2012,24.40987,114.16938,-0.22%,-0.11%,,,,,,,
1/25/2012,24.81374,115.124702,1.65%,0.84%,,,,,,,
1/26/2012,24.554113,114.534157,-1.05%,-0.51%,,,,,,,
1/27/2012,24.520458,114.48204,-0.14%,-0.05%,,,,,,,
1/30/2012,24.371408,114.091202,-0.61%,-0.34%,,,,,,,
1/31/2012,24.304098,114.047813,-0.28%,-0.04%,,,,,,,
2/1/2012,24.73682,115.046532,1.78%,0.88%,,,,,,,
2/2/2012,24.83778,115.228912,0.41%,0.16%,,,,,,,
2/3/2012,25.554163,116.844284,2.88%,1.40%,,,,,,,
2/6/2012,25.515699,116.766136,-0.15%,-0.07%,,,,,,,
2/7/2012,25.62628,117.061401,0.43%,0.25%,,,,,,,
2/8/2012,25.784946,117.408775,0.62%,0.30%,,,,,,,
2/9/2012,25.847448,117.556435,0.24%,0.13%,,,,,,,
2/10/2012,25.496468,116.687958,-1.36%,-0.74%,,,,,,,
2/13/2012,25.823406,117.556435,1.28%,0.74%,,,,,,,
2/14/2012,25.804174,117.408775,-0.07%,-0.13%,,,,,,,
2/15/2012,25.54936,116.861656,-0.99%,-0.47%,,,,,,,
2/16/2012,26.073421,118.155678,2.05%,1.11%,,,,,,,
2/17/2012,26.227272,118.468315,0.59%,0.26%,,,,,,,
